2	44.183
4	47.702
6	48.519
8	47.511
10	43.849
12	15.798
14	15.491
16	16.336
18	17.714
20	19.235
22	20.657
24	21.911
26	22.97
28	23.874
30	24.632
32	25.287
34	25.85
36	26.322
38	26.782
40	27.171
42	27.52
44	27.843
46	28.133
48	28.394
50	28.636
52	28.864
54	29.077
56	29.276
58	29.463
60	29.639
62	29.805
64	29.962
66	30.112
68	30.255
70	30.391
72	30.52
74	30.645
76	30.765
78	30.872
80	30.986
82	31.095
84	31.201
86	31.303
88	31.402
90	31.498
92	31.592
94	31.672
96	31.769
98	31.86
100	31.946
