2	17.443
4	6.3276
6	1.3776
8	-0.52166
10	-0.91397
12	-0.55787
14	0.28606
16	1.4452
18	2.8184
20	4.3412
22	5.9692
24	7.67
26	9.418
28	11.192
30	12.975
32	14.751
34	16.507
36	18.232
38	19.914
40	21.549
42	23.129
44	24.65
46	26.109
48	27.504
50	28.836
52	30.104
54	31.311
56	32.458
58	33.549
60	34.586
62	35.572
64	36.51
66	37.403
68	38.267
70	39.08
72	39.858
74	40.601
76	41.314
78	41.997
80	42.654
82	43.286
84	43.896
86	44.484
88	45.053
90	45.605
92	46.141
94	46.661
96	47.168
98	47.663
100	48.146
