2	81.571
4	79.883
6	76.554
8	71.657
10	63.6
12	24.987
14	24.603
16	25.631
18	27.348
20	29.292
22	31.158
24	32.851
26	34.325
28	35.624
30	36.747
32	37.749
34	38.638
36	39.409
38	40.175
40	40.846
42	41.466
44	42.054
46	42.598
48	43.1
50	43.579
52	44.039
54	44.478
56	44.897
58	45.299
60	45.685
62	46.056
64	46.414
66	46.762
68	47.098
70	47.423
72	47.739
74	48.046
76	48.344
78	48.621
80	48.909
82	49.191
84	49.464
86	49.732
88	49.993
90	50.249
92	50.5
94	50.723
96	50.981
98	51.225
100	51.459
