6.234e-05	36.761	36.761	300.26
6.2499e-05	36.739	36.739	300.93
6.2675e-05	36.72	36.72	301.66
6.2837e-05	36.676	36.676	302.34
6.3049e-05	36.634	36.634	303.22
6.3315e-05	36.603	36.603	304.33
6.3593e-05	36.546	36.546	305.48
6.3874e-05	36.504	36.504	306.64
6.4127e-05	36.48	36.48	307.68
6.4321e-05	36.472	36.472	308.48
6.4515e-05	36.466	36.466	309.28
6.4743e-05	36.428	36.428	310.22
6.506e-05	36.327	36.327	311.52
6.5371e-05	36.254	36.254	312.79
6.5627e-05	36.225	36.225	313.83
6.5878e-05	36.178	36.178	314.84
6.6172e-05	36.152	36.152	316.03
6.647e-05	36.094	36.094	317.23
6.6769e-05	36.069	36.069	318.43
6.7018e-05	35.987	35.987	319.43
6.725e-05	35.93	35.93	320.36
6.7508e-05	35.878	35.878	321.38
6.7795e-05	35.834	35.834	322.52
6.7994e-05	35.796	35.796	323.3
6.8193e-05	35.77	35.77	324.09
6.8451e-05	35.717	35.717	325.11
6.8705e-05	35.644	35.644	326.1
6.8915e-05	35.577	35.577	326.92
6.9086e-05	35.524	35.524	327.59
6.9249e-05	35.493	35.493	328.22
6.9507e-05	35.445	35.445	329.22
6.975e-05	35.425	35.425	330.15
6.9972e-05	35.393	35.393	331.01
7.0181e-05	35.347	35.347	331.81
7.0386e-05	35.312	35.312	332.6
7.0611e-05	35.282	35.282	333.46
7.084e-05	35.24	35.24	334.33
7.1104e-05	35.166	35.166	335.33
7.136e-05	35.132	35.132	336.3
7.1627e-05	35.106	35.106	337.31
7.1852e-05	35.081	35.081	338.16
7.2037e-05	35.027	35.027	338.86
7.223e-05	35.011	35.011	339.58
7.2401e-05	34.983	34.983	340.23
7.2568e-05	34.935	34.935	340.85
7.2832e-05	34.886	34.886	341.83
7.3059e-05	34.874	34.874	342.68
7.3265e-05	34.826	34.826	343.44
7.3476e-05	34.794	34.794	344.23
7.3684e-05	34.753	34.753	344.99
7.3868e-05	34.702	34.702	345.67
7.4145e-05	34.655	34.655	346.69
7.4381e-05	34.617	34.617	347.55
7.4596e-05	34.561	34.561	348.34
7.4775e-05	34.549	34.549	348.99
7.4957e-05	34.509	34.509	349.65
7.5131e-05	34.472	34.472	350.28
7.5366e-05	34.422	34.422	351.13
7.5563e-05	34.368	34.368	351.84
7.5775e-05	34.33	34.33	352.6
7.6004e-05	34.282	34.282	353.42
7.622e-05	34.258	34.258	354.19
7.6437e-05	34.224	34.224	354.96
7.6621e-05	34.21	34.21	355.61
7.6792e-05	34.182	34.182	356.22
7.6952e-05	34.17	34.17	356.79
7.7137e-05	34.123	34.123	357.44
7.7321e-05	34.082	34.082	358.09
7.7488e-05	34.052	34.052	358.68
7.7674e-05	34.007	34.007	359.33
7.7852e-05	33.966	33.966	359.95
7.8063e-05	33.944	33.944	360.69
7.8305e-05	33.91	33.91	361.53
7.8537e-05	33.857	33.857	362.34
7.8779e-05	33.824	33.824	363.18
7.9002e-05	33.774	33.774	363.94
7.9206e-05	33.761	33.761	364.65
7.9424e-05	33.709	33.709	365.39
7.9604e-05	33.66	33.66	366.01
7.9791e-05	33.614	33.614	366.65
7.9954e-05	33.582	33.582	367.2
8.0147e-05	33.57	33.57	367.85
8.0362e-05	33.523	33.523	368.58
8.0592e-05	33.482	33.482	369.36
8.0896e-05	33.386	33.386	370.38
8.1319e-05	33.328	33.328	371.79
8.1659e-05	33.226	33.226	372.92
8.1998e-05	33.127	33.127	374.04
8.242e-05	33.053	33.053	375.42
8.2821e-05	32.987	32.987	376.73
8.3107e-05	32.915	32.915	377.65
8.3394e-05	32.861	32.861	378.58
8.365e-05	32.781	32.781	379.4
8.3942e-05	32.722	32.722	380.33
8.4178e-05	32.652	32.652	381.08
8.44e-05	32.632	32.632	381.78
8.4608e-05	32.599	32.599	382.44
8.4803e-05	32.554	32.554	383.05
8.4998e-05	32.512	32.512	383.66
8.5167e-05	32.472	32.472	384.19
8.5391e-05	32.466	32.466	384.89
8.5636e-05	32.41	32.41	385.65
8.5933e-05	32.345	32.345	386.57
8.6241e-05	32.289	32.289	387.52
8.6512e-05	32.288	32.288	388.35
8.6739e-05	32.283	32.283	389.04
8.6925e-05	32.256	32.256	389.62
8.7106e-05	32.229	32.229	390.17
8.7324e-05	32.168	32.168	390.83
8.757e-05	32.096	32.096	391.58
8.7846e-05	32.055	32.055	392.41
8.8121e-05	32.015	32.015	393.24
8.8315e-05	31.957	31.957	393.82
8.851e-05	31.91	31.91	394.4
8.871e-05	31.851	31.851	394.99
8.9033e-05	31.79	31.79	395.95
8.9335e-05	31.715	31.715	396.84
8.9649e-05	31.695	31.695	397.76
8.9943e-05	31.619	31.619	398.61
9.0266e-05	31.528	31.528	399.55
9.0517e-05	31.508	31.508	400.27
9.0768e-05	31.479	31.479	400.99
9.1035e-05	31.445	31.445	401.76
9.1301e-05	31.376	31.376	402.52
9.1744e-05	31.249	31.249	403.77
9.2059e-05	31.203	31.203	404.65
9.2373e-05	31.109	31.109	405.53
9.2677e-05	31.075	31.075	406.37
9.292e-05	31.049	31.049	407.04
9.3159e-05	30.994	30.994	407.7
9.3386e-05	30.929	30.929	408.32
9.3628e-05	30.894	30.894	408.99
9.3832e-05	30.851	30.851	409.54
9.4058e-05	30.811	30.811	410.15
9.4253e-05	30.77	30.77	410.68
9.4511e-05	30.738	30.738	411.37
9.4676e-05	30.69	30.69	411.81
9.484e-05	30.643	30.643	412.25
9.5089e-05	30.577	30.577	412.91
9.5587e-05	30.451	30.451	414.22
9.6003e-05	30.377	30.377	415.3
9.6282e-05	30.33	30.33	416.03
9.6481e-05	30.274	30.274	416.54
9.6681e-05	30.239	30.239	417.05
9.6902e-05	30.189	30.189	417.61
9.7172e-05	30.112	30.112	418.3
9.735e-05	30.061	30.061	418.75
9.7528e-05	30.025	30.025	419.19
9.78e-05	29.955	29.955	419.87
9.8049e-05	29.911	29.911	420.49
9.8266e-05	29.873	29.873	421.03
9.8484e-05	29.829	29.829	421.57
9.8717e-05	29.802	29.802	422.14
9.8913e-05	29.782	29.782	422.62
9.9095e-05	29.731	29.731	423.06
9.9277e-05	29.698	29.698	423.51
9.9495e-05	29.641	29.641	424.03
9.9758e-05	29.568	29.568	424.66
0.00010002	29.519	29.519	425.28
0.00010032	29.444	29.444	425.99
0.0001007	29.353	29.353	426.9
0.00010112	29.266	29.266	427.88
0.00010137	29.204	29.204	428.45
0.00010162	29.137	29.137	429.01
0.00010193	29.055	29.055	429.73
0.00010225	28.981	28.981	430.44
0.00010251	28.932	28.932	431.04
0.0001028	28.871	28.871	431.68
0.00010314	28.801	28.801	432.42
0.00010344	28.738	28.738	433.08
0.00010382	28.653	28.653	433.9
0.00010417	28.59	28.59	434.66
0.00010467	28.468	28.468	435.73
0.0001053	28.306	28.306	437.04
0.00010599	28.123	28.123	438.47
0.00010622	28.072	28.072	438.92
0.00010644	28.015	28.015	439.38
0.0001069	27.91	27.91	440.28
0.00010746	27.773	27.773	441.39
0.00010814	27.626	27.626	442.69
0.00010885	27.472	27.472	444.03
0.00010967	27.257	27.257	445.54
0.00011056	27.054	27.054	447.13
0.00011156	26.799	26.799	448.86
0.00011239	26.593	26.593	450.25
0.00011361	26.291	26.291	452.21
0.00011474	26.066	26.066	453.96
0.00011567	25.839	25.839	455.35
0.00011685	25.553	25.553	457.03
0.00011791	25.337	25.337	458.47
0.00011881	25.15	25.15	459.65
0.00011969	24.942	24.942	460.75
0.00012143	24.565	24.565	462.83
0.00012297	24.247	24.247	464.53
0.00012431	23.942	23.942	465.89
0.00012558	23.688	23.688	467.11
0.00012661	23.469	23.469	468.03
0.00012761	23.255	23.255	468.87
0.00012868	23.021	23.021	469.71
0.00013039	22.651	22.651	470.92
0.00013195	22.32	22.32	471.89
0.00013417	21.874	21.874	473.05
0.0001367	21.357	21.357	474.07
0.00013916	20.875	20.875	474.76
0.00014363	20.023	20.023	475.26
0.00014997	18.871	18.871	474.38
0.00015428	18.123	18.123	472.76
0.00015858	17.404	17.404	470.35
0.00016161	16.916	16.916	468.2
0.00016464	16.461	16.461	465.69
0.00016788	15.968	15.968	462.62
0.0001711	15.51	15.51	459.2
0.00017353	15.189	15.189	456.37
0.00017596	14.87	14.87	453.34
0.00017824	14.565	14.565	450.34
0.00018034	14.296	14.296	447.41
0.00018261	14.03	14.03	444.1
0.00018407	13.854	13.854	441.89
0.00018552	13.672	13.672	439.63
0.00018675	13.526	13.526	437.65
0.00018796	13.388	13.388	435.67
0.00018927	13.24	13.24	433.48
0.00019057	13.104	13.104	431.27
0.00019171	12.965	12.965	429.29
0.00019275	12.859	12.859	427.45
0.00019387	12.738	12.738	425.43
0.00019481	12.636	12.636	423.71
0.00019569	12.547	12.547	422.07
0.00019657	12.473	12.473	420.42
0.00019734	12.4	12.4	418.98
0.00019803	12.33	12.33	417.66
0.00019915	12.22	12.22	415.49
0.00020016	12.116	12.116	413.52
0.00020104	12.023	12.023	411.77
0.00020179	11.954	11.954	410.27
0.00020246	11.89	11.89	408.92
0.00020313	11.822	11.822	407.55
0.00020377	11.762	11.762	406.23
0.00020456	11.696	11.696	404.61
0.00020529	11.639	11.639	403.09
0.00020597	11.577	11.577	401.67
0.00020657	11.531	11.531	400.38
0.00020718	11.478	11.478	399.09
0.00020787	11.419	11.419	397.62
0.00020849	11.368	11.368	396.27
0.00020915	11.305	11.305	394.85
0.0002097	11.259	11.259	393.66
0.0002103	11.201	11.201	392.34
0.00021087	11.151	11.151	391.09
0.00021138	11.106	11.106	389.95
0.00021195	11.057	11.057	388.68
0.00021256	11.002	11.002	387.32
0.00021309	10.959	10.959	386.11
0.00021368	10.915	10.915	384.78
0.00021433	10.86	10.86	383.29
0.00021488	10.819	10.819	382.05
0.00021545	10.766	10.766	380.73
0.00021606	10.708	10.708	379.31
0.00021692	10.637	10.637	377.31
0.00021771	10.573	10.573	375.46
0.00021849	10.514	10.514	373.62
0.00021925	10.452	10.452	371.81
0.00021987	10.403	10.403	370.31
0.0002205	10.356	10.356	368.8
0.00022102	10.321	10.321	367.56
0.00022184	10.258	10.258	365.57
0.00022241	10.218	10.218	364.16
0.00022299	10.177	10.177	362.74
0.00022368	10.136	10.136	361.05
0.00022415	10.104	10.104	359.89
0.00022462	10.072	10.072	358.73
0.00022511	10.032	10.032	357.51
0.00022558	10.003	10.003	356.32
0.00022613	9.9657	9.9657	354.96
0.00022664	9.9255	9.9255	353.68
0.00022716	9.8841	9.8841	352.35
0.00022784	9.8391	9.8391	350.63
0.00022843	9.7962	9.7962	349.12
0.00022917	9.7555	9.7555	347.24
0.00022984	9.707	9.707	345.53
0.00023052	9.6566	9.6566	343.77
0.00023127	9.6035	9.6035	341.83
0.00023194	9.5588	9.5588	340.08
0.00023262	9.5157	9.5157	338.31
0.00023318	9.4848	9.4848	336.82
0.00023363	9.4622	9.4622	335.64
0.00023408	9.435	9.435	334.47
0.00023462	9.4034	9.4034	333.04
0.00023522	9.3648	9.3648	331.44
0.00023577	9.3284	9.3284	329.98
0.00023631	9.3002	9.3002	328.52
0.00023678	9.2793	9.2793	327.28
0.00023724	9.2475	9.2475	326.04
0.00023773	9.219	9.219	324.73
0.00023825	9.1872	9.1872	323.32
0.00023872	9.1656	9.1656	322.05
0.00023921	9.1369	9.1369	320.71
0.00023961	9.1122	9.1122	319.61
0.00024001	9.0871	9.0871	318.53
0.00024047	9.0583	9.0583	317.28
0.00024094	9.0279	9.0279	315.99
0.00024146	8.9944	8.9944	314.57
0.00024192	8.9682	8.9682	313.29
0.00024258	8.9355	8.9355	311.46
0.0002432	8.9019	8.9019	309.76
0.00024384	8.8736	8.8736	307.98
0.00024448	8.8428	8.8428	306.19
0.00024509	8.8136	8.8136	304.49
0.0002457	8.7792	8.7792	302.79
0.00024637	8.7464	8.7464	300.9
0.00024711	8.7155	8.7155	298.82
0.00024779	8.6809	8.6809	296.89
0.00024837	8.6593	8.6593	295.25
0.00024886	8.6344	8.6344	293.87
0.00024933	8.6121	8.6121	292.52
0.00024994	8.5819	8.5819	290.79
0.00025044	8.5538	8.5538	289.37
0.00025101	8.5375	8.5375	287.72
0.00025161	8.5005	8.5005	286.01
0.00025209	8.4795	8.4795	284.63
0.00025257	8.4521	8.4521	283.24
0.00025302	8.4303	8.4303	281.92
0.00025356	8.4142	8.4142	280.38
0.0002542	8.3897	8.3897	278.52
0.0002548	8.3674	8.3674	276.79
0.00025534	8.3463	8.3463	275.19
0.00025588	8.3266	8.3266	273.64
0.0002563	8.31	8.31	272.4
0.00025672	8.3009	8.3009	271.16
0.00025707	8.2878	8.2878	270.15
0.00025749	8.2729	8.2729	268.92
0.00025794	8.2504	8.2504	267.61
0.00025835	8.2385	8.2385	266.38
0.00025877	8.2174	8.2174	265.15
0.0002592	8.1992	8.1992	263.9
0.00025964	8.1786	8.1786	262.6
0.00025999	8.1637	8.1637	261.56
0.00026035	8.1452	8.1452	260.49
0.00026094	8.1138	8.1138	258.74
0.00026158	8.0881	8.0881	256.84
0.00026207	8.0687	8.0687	255.38
0.00026256	8.0475	8.0475	253.92
0.00026302	8.0303	8.0303	252.54
0.00026349	8.0062	8.0062	251.14
0.00026402	7.9851	7.9851	249.54
0.00026455	7.968	7.968	247.95
0.00026503	7.9519	7.9519	246.51
0.00026546	7.9321	7.9321	245.19
0.00026593	7.9148	7.9148	243.77
0.00026636	7.8993	7.8993	242.48
0.00026671	7.8867	7.8867	241.42
0.00026706	7.8735	7.8735	240.36
0.00026757	7.8519	7.8519	238.82
0.00026812	7.8334	7.8334	237.15
0.00026869	7.8177	7.8177	235.4
0.0002692	7.798	7.798	233.86
0.00026959	7.7826	7.7826	232.67
0.00026997	7.7704	7.7704	231.49
0.00027043	7.7557	7.7557	230.1
0.00027081	7.7441	7.7441	228.94
0.00027115	7.7292	7.7292	227.91
0.00027149	7.724	7.724	226.86
0.00027185	7.7122	7.7122	225.75
0.00027222	7.6949	7.6949	224.59
0.00027272	7.683	7.683	223.08
0.00027319	7.6737	7.6737	221.62
0.00027362	7.6644	7.6644	220.31
0.00027404	7.6543	7.6543	218.99
0.00027445	7.6443	7.6443	217.73
0.00027486	7.6355	7.6355	216.46
0.00027531	7.624	7.624	215.08
0.00027576	7.616	7.616	213.69
0.00027619	7.6037	7.6037	212.35
0.00027665	7.5881	7.5881	210.92
0.00027706	7.5751	7.5751	209.64
0.00027747	7.5635	7.5635	208.37
0.00027788	7.552	7.552	207.1
0.00027828	7.5423	7.5423	205.84
0.00027869	7.5282	7.5282	204.58
0.00027903	7.5159	7.5159	203.52
0.00027932	7.504	7.504	202.61
0.00027963	7.5	7.5	201.64
0.00027992	7.4914	7.4914	200.75
0.00028019	7.4848	7.4848	199.9
0.00028047	7.4788	7.4788	199.03
0.00028073	7.4732	7.4732	198.21
0.00028105	7.4648	7.4648	197.19
0.00028139	7.4485	7.4485	196.12
0.00028168	7.4419	7.4419	195.22
0.00028201	7.4326	7.4326	194.19
0.00028252	7.4212	7.4212	192.58
0.00028297	7.4076	7.4076	191.17
0.00028332	7.3984	7.3984	190.07
0.00028366	7.39	7.39	188.98
0.00028405	7.3794	7.3794	187.75
0.00028454	7.3626	7.3626	186.2
0.000285	7.3523	7.3523	184.77
0.00028546	7.343	7.343	183.3
0.00028595	7.3238	7.3238	181.76
0.00028652	7.3056	7.3056	179.95
0.0002871	7.2886	7.2886	178.09
0.00028766	7.2727	7.2727	176.33
0.00028805	7.2624	7.2624	175.07
0.00028845	7.2486	7.2486	173.81
0.00028885	7.2431	7.2431	172.54
0.0002893	7.2324	7.2324	171.1
0.00028963	7.2255	7.2255	170.04
0.00028996	7.2191	7.2191	168.98
0.00029031	7.2123	7.2123	167.88
0.00029067	7.2034	7.2034	166.72
0.00029126	7.1919	7.1919	164.83
0.00029178	7.1783	7.1783	163.18
0.00029232	7.1632	7.1632	161.43
0.00029279	7.1531	7.1531	159.93
0.00029325	7.1426	7.1426	158.44
0.00029367	7.1373	7.1373	157.1
0.00029403	7.1302	7.1302	155.93
0.00029445	7.1217	7.1217	154.57
0.00029479	7.1176	7.1176	153.48
0.00029509	7.1127	7.1127	152.52
0.00029537	7.112	7.112	151.61
0.0002957	7.1085	7.1085	150.56
0.00029607	7.1013	7.1013	149.37
0.0002964	7.0975	7.0975	148.3
0.00029682	7.0926	7.0926	146.94
0.00029734	7.0816	7.0816	145.27
0.00029785	7.0788	7.0788	143.61
0.0002983	7.0754	7.0754	142.17
0.00029875	7.0728	7.0728	140.72
0.00029911	7.0639	7.0639	139.56
0.00029947	7.0563	7.0563	138.39
0.0002999	7.05	7.05	137.01
0.00030032	7.0478	7.0478	135.63
0.00030071	7.0465	7.0465	134.37
0.00030111	7.0432	7.0432	133.08
0.00030147	7.0417	7.0417	131.91
0.00030177	7.0424	7.0424	130.95
0.00030217	7.0369	7.0369	129.64
0.00030251	7.0355	7.0355	128.54
0.00030275	7.0331	7.0331	127.75
0.00030299	7.0268	7.0268	126.97
0.00030322	7.0263	7.0263	126.25
0.00030361	7.017	7.017	124.96
0.00030394	7.0143	7.0143	123.9
0.00030433	7.0105	7.0105	122.63
0.00030481	7.0061	7.0061	121.08
0.00030525	7.0023	7.0023	119.65
0.00030579	6.9955	6.9955	117.9
0.00030613	6.9924	6.9924	116.79
0.00030647	6.9876	6.9876	115.69
0.00030678	6.983	6.983	114.66
0.00030708	6.9786	6.9786	113.69
0.00030743	6.9742	6.9742	112.55
0.00030796	6.9668	6.9668	110.84
0.0003084	6.9616	6.9616	109.41
0.00030883	6.9548	6.9548	107.98
0.00030928	6.9494	6.9494	106.52
0.00030969	6.9463	6.9463	105.17
0.00031009	6.9402	6.9402	103.88
0.00031045	6.941	6.941	102.7
0.00031084	6.9418	6.9418	101.42
0.00031119	6.9435	6.9435	100.31
0.00031153	6.9405	6.9405	99.189
0.00031184	6.9346	6.9346	98.165
0.00031219	6.9283	6.9283	97.019
0.00031252	6.9276	6.9276	95.933
0.00031301	6.9266	6.9266	94.341
0.00031333	6.9259	6.9259	93.301
0.00031365	6.9172	6.9172	92.261
0.00031391	6.9174	6.9174	91.418
0.00031413	6.9153	6.9153	90.667
0.00031437	6.9154	6.9154	89.881
0.00031459	6.9122	6.9122	89.191
0.0003148	6.9087	6.9087	88.476
0.00031504	6.9091	6.9091	87.7
0.00031533	6.9071	6.9071	86.768
0.00031569	6.9044	6.9044	85.583
0.0003162	6.8983	6.8983	83.921
0.00031661	6.9021	6.9021	82.562
0.000317	6.8984	6.8984	81.276
0.00031737	6.8965	6.8965	80.062
0.00031778	6.894	6.894	78.727
0.00031835	6.8895	6.8895	76.858
0.00031876	6.8888	6.8888	75.534
0.00031916	6.8888	6.8888	74.209
0.00031955	6.8896	6.8896	72.94
0.00032	6.8849	6.8849	71.448
0.00032051	6.8845	6.8845	69.774
0.0003211	6.8791	6.8791	67.86
0.00032158	6.8828	6.8828	66.284
0.00032208	6.8872	6.8872	64.623
0.00032264	6.8918	6.8918	62.785
0.00032332	6.8817	6.8817	60.558
0.00032402	6.8769	6.8769	58.263
0.00032452	6.8788	6.8788	56.637
0.00032501	6.8771	6.8771	55.011
0.00032543	6.8774	6.8774	53.658
0.00032581	6.8764	6.8764	52.398
0.00032616	6.8723	6.8723	51.258
0.00032651	6.8778	6.8778	50.117
0.00032682	6.8714	6.8714	49.09
0.00032712	6.8677	6.8677	48.089
0.00032739	6.8677	6.8677	47.231
0.0003277	6.8693	6.8693	46.193
0.00032812	6.8723	6.8723	44.808
0.00032852	6.8674	6.8674	43.491
0.00032901	6.8638	6.8638	41.902
0.00032958	6.8605	6.8605	40.038
0.00032997	6.8596	6.8596	38.731
0.00033037	6.8587	6.8587	37.423
0.00033076	6.8523	6.8523	36.132
0.00033119	6.8551	6.8551	34.733
0.00033158	6.8579	6.8579	33.445
0.00033216	6.8564	6.8564	31.557
0.00033283	6.8539	6.8539	29.338
0.00033343	6.857	6.857	27.37
0.00033394	6.8549	6.8549	25.69
0.00033455	6.8525	6.8525	23.701
0.00033506	6.8549	6.8549	22.032
0.00033547	6.8524	6.8524	20.665
0.00033585	6.8542	6.8542	19.433
0.0003363	6.847	6.847	17.952
0.00033685	6.8504	6.8504	16.122
0.00033747	6.8546	6.8546	14.097
0.00033809	6.8554	6.8554	12.069
0.00033859	6.8603	6.8603	10.412
0.00033914	6.8573	6.8573	8.6126
0.00033963	6.8578	6.8578	7.0009
0.0003401	6.8574	6.8574	5.4685
0.00034066	6.8568	6.8568	3.6289
0.00034116	6.8616	6.8616	1.9857
0.00034165	6.8665	6.8665	0.37237
0.00034175	6.8658	6.8658	0.031742
0.00034176	6.8659	6.8659	0.010452
0.00034176	6.8659	6.8659	0.0051297
0.00034176	6.8659	6.8659	0.0024685
0.00034176	6.8659	6.8659	0.0011379
0.00034176	6.8659	6.8659	0.00047261
0.00034176	6.8659	6.8659	0.00013996
0.00034176	6.8659	6.8659	4.0487e-05
0.00034176	6.8659	6.8659	-9.2482e-06
0.00034176	6.8659	6.8659	-9.2482e-06
0.00034176	6.8659	6.8659	-9.2482e-06
0.00034176	6.8659	6.8659	-9.2482e-06
0.00034176	6.8659	6.8659	-9.2482e-06
0.00034176	6.8659	6.8659	-9.2482e-06
0.00034176	6.8659	6.8659	-9.2482e-06
0.00034176	6.8659	6.8659	-9.2482e-06
0.00034177	6.8659	6.8659	-9.2482e-06
0.00034177	6.8659	6.8659	-9.2482e-06
0.00034179	6.866	6.866	-9.2482e-06
0.00034181	6.8659	6.8659	-9.2482e-06
0.00034185	6.8654	6.8654	-9.2482e-06
0.00034194	6.8646	6.8646	-9.2482e-06
0.00034205	6.8648	6.8648	-9.2482e-06
0.00034219	6.8656	6.8656	-9.2482e-06
0.00034236	6.867	6.867	-9.2482e-06
0.00034255	6.8676	6.8676	-9.2482e-06
0.00034281	6.8701	6.8701	-9.2482e-06
0.0003431	6.8663	6.8663	-9.2482e-06
0.00034341	6.8685	6.8685	-9.2482e-06
0.00034391	6.865	6.865	-9.2482e-06
0.00034434	6.8613	6.8613	-9.2482e-06
0.00034485	6.8618	6.8618	-9.2482e-06
0.00034543	6.8703	6.8703	-9.2482e-06
0.00034596	6.8679	6.8679	-9.2482e-06
0.00034648	6.8705	6.8705	-9.2482e-06
